epoch,train_loss,val_loss
0,2.405576231054348,1.7823525441539094
1,1.548530709380017,1.43014802874347
2,1.4268234875682324,1.3819146501221267
3,1.3871418262063444,1.406343425097135
4,1.364312751288394,1.3300911039670704
5,1.3435540917756807,1.3275008245640743
6,1.3315532325892983,1.3187729577990477
7,1.3188287933660245,1.325042122674216
8,1.308955465221527,1.3080216029116898
9,1.2982592158276647,1.3016266908918788
10,1.2902022758408664,1.2893785802889484
11,1.2876826794190588,1.3117850399353832
12,1.278051797308059,1.29168310933412
13,1.2701126740582565,1.3079966336377382
14,1.2639714664670265,1.2893740980889403
15,1.2567298287824709,1.2896763952800772
16,1.2495077285362635,1.3021159883157105
17,1.2453224170549695,1.2721836007250054
18,1.2419640662919567,1.2608111369852308
19,1.2331341088460226,1.2894930166543
20,1.2280034657397016,1.2726595848118334
21,1.222897094772183,1.2501925265655423
22,1.2177832681200724,1.2681354043294701
23,1.2126755580776731,1.251632402179745
24,1.2086981179528327,1.2517185339842558
25,1.2011242636324868,1.2858456308389412
26,1.195595660391615,1.2343906660503547
27,1.1880064480971175,1.2592008746773833
28,1.1810345486260818,1.2426867727522732
29,1.1745900177533377,1.2604364734707456
30,1.1687041721967357,1.2614502105142824
31,1.161665390916434,1.2849499387036423
32,1.1531787560067517,1.282531158515357
33,1.144062829252706,1.2542144606943793
34,1.134864221159855,1.2721582774850728
35,1.1242152784609416,1.3133100968963034
36,1.1138909917167663,1.3339935873197093
37,1.1081309907079853,1.2716212014332506
38,1.0474612649305035,1.2612593182393157
39,1.0299586994011993,1.2731190564574024
40,1.023860464702019,1.2816977013983435
41,1.0179897858231568,1.2881341374430135
42,1.012884963662254,1.2859357085253698
43,1.0083924312105748,1.2967815988535898
44,1.0053788850358396,1.2973482022893137
45,1.0010346776925019,1.309764395714202
46,0.9974304577589078,1.3133398373624803
47,0.9905493618994924,1.3171069055931752
48,0.9905546347285701,1.3138628633945697
49,0.979699173264419,1.3221187362932179
50,0.9785578844646087,1.3089510138077378
51,0.9803235612255999,1.3123562314194632
52,0.9777741675745163,1.3244884333307687
53,0.9791959839100512,1.317619958375192
54,0.9776950952931436,1.3160519713235128
55,0.9759388457298801,1.3244984107375788
56,0.9759285477406138,1.3343185806432767
57,0.9753738091399858,1.3208299269068533
58,0.9763045273755226,1.323679741560151
59,0.975984607666584,1.322852839024149
60,0.9763203066414413,1.3274695352183778
61,0.9726487078848646,1.3213242346837641
62,0.9744716241495962,1.3267390069846743
63,0.974498564513121,1.3219958089010604
64,0.9738169815911633,1.3152270287386656
65,0.9777353874671104,1.3217279005961182
66,0.975151572345882,1.3196119412983933
67,0.9739518326543773,1.3182675806305229
68,0.9730615020560069,1.3203498288376692
69,0.9725617941918546,1.32407536552179
70,0.9734758987073288,1.3164201136593405
71,0.9723533192581126,1.3189632186952989
72,0.9724521786056123,1.3245930139728481
73,0.9726626359352083,1.321454122978011
74,0.9736469584223517,1.322613588553239
75,0.9737096837408377,1.3262819496117573
76,0.9736011791385959,1.3274701222090763
77,0.9733214810183172,1.3163364653074676
78,0.9745056938685399,1.331815792644306
79,0.972263077738861,1.3217879304157445
80,0.9728998967455059,1.3163554188422317
81,0.9744155369080046,1.3223057325176304
82,0.9711923294962378,1.325381045818527
83,0.9736956344243708,1.3225567084023844
84,0.9724949654684856,1.3183833124133846
85,0.9734834541211451,1.321274619866526
86,0.9727606382360419,1.3255232522575724
87,0.9746003342040463,1.3252793637584879
88,0.972034129039506,1.3208886649213722
89,0.9720902733065383,1.3217440020647124
90,0.974013733585233,1.3187542094784488
91,0.9742392660036169,1.327246055854411
92,0.9742255206741032,1.3270794428844777
93,0.975200532452129,1.322938495228626
94,0.9738184358160796,1.3228768499721972
95,0.9730105740388031,1.3217637105421587
96,0.9720203802710535,1.317909931582304
97,0.9725240997878961,1.3263317094694385
98,0.9735228485470817,1.3161913209458316
99,0.9718941195463424,1.3248961490929596
